25,SenJohnHoeven,As chair of Ag Approps we worked to fund MFP amp getting this next payment out to NDag producers will help provide an important bridge for our farmers amp ranchers while the trade agreements ag purchases we made progress in securing over the past several weeks get going,0.037500000000000006,"['ag approps', 'mfp', 'ndag', 'farmers amp ranchers', 'trade agreements ag']"
26,SenJohnHoeven, It s just been announced Bushel s CEO Jake Joraanstad will be Senator John Hoeven s guest for the upcoming State of the,0.0,"['bushel', 'ceo jake joraanstad', 'john hoeven', 's guest']"
27,SenJohnHoeven,At the President s SOTU I will be joined by As CEO co founder of he s a champion for our dynamic NDtech sector amp the entrepreneurial community in NorthDakota Bushel is just one example of how growing tech can benefit industries like NDag,0.0,"['president s', 'sotu', 'ceo', 'co founder', 'ndtech', 'sector amp', 'entrepreneurial community', 'northdakota bushel', 'ndag']"
28,SenJohnHoeven,I don t believe we need additional witnesses because we have the transcript of the call between President Trump and President Zelensky President Zelensky said he did not feel he was being pressured and the military aid was provided without Ukraine conducting any investigations,-0.1,"['don t', 'additional witnesses', 'trump', 'zelensky', 'zelensky', 'military aid', 'ukraine']"
29,SenJohnHoeven,Over the past two weeks both the House managers and the White House counsel have been given time to make their arguments We already have the testimony and documents from many witnesses as part of the House proceedings,0.08333333333333333,"['house managers', 'white house counsel', 'house proceedings']"
30,SenatorFischer,For pregnant women in rural areas local resources can be strained and the nearest hospital far away That s why I was proud to introduce pro life pro women legislation to use data mapping to protect pregnant women and their babies More in my column,0.2952380952380952,"['pregnant women', 'rural areas', 'local resources', 'pro life', 'pro women legislation', 'pregnant women']"
31,SenatorFischer,There s nothing bigoted about standing up for the Heartland of America Our men and women feed and fuel the world serve this country in uniform and possess an extraordinary sense of character and generosity No one should ever apologize for defending our people and way of life,0.3333333333333333,"['heartland', 'america', 'women feed', 'extraordinary sense']"
32,SenatorFischer,Conducting an impeachment investigation is the responsibility of the House not the Senate House managers have presented 192 video clips with testimony from 13 witnesses and submitted more than 28 000 pages of documents It s time to assess that evidence amp vote on the articles,0.5,"['conducting', 'impeachment investigation', 'senate house managers', 'video clips', 's time', 'evidence amp vote']"
33,SenatorFischer,Such a touching story coming out of Nebraska I love seeing the students compassion for their teacher LoveNE,0.3333333333333333,"['nebraska', 'students compassion', 'lovene']"
34,SenatorFischer,Our firefighters and emergency medical personnel are heroes but tragically many suffer silently from mental health challenges Proud to join in a bipartisan effort to expand access to mental health resources and help prevent suicides,0.18333333333333335,"['medical personnel', 'mental health', 'proud', 'bipartisan effort', 'mental health resources']"
35,SenSasse,This tweet is simply drunk partisanship Gen Soleimani has killed hundreds and hundreds of Americans and was actively plotting more This commander in chief any C in C has an obligation to defend America by killing this bastard,-0.08333333333333331,"['drunk partisanship', 'gen soleimani', 'america']"
36,SenSasse,,0.0,[]
37,SenSasse,you re parroting communist propaganda China is running torture camps and you know it GoogleUyghurs,-0.1,"['communist propaganda', 'china', 'torture camps', 'googleuyghurs']"
38,SenSasse, Sen Ben Sasse issued a fresh statement Thursday urging Trump to reconsider President Trump his Syria policy citing past Kurd,0.024999999999999994,"['sen ben sasse', 'fresh statement', 'trump', 'trump', 'syria', 'kurd']"
39,SenSasse,Congratulations to the University of Nebraska on being the first school in the nation with home stadiums in both the Big Ten and the Pac 12,0.08333333333333333,"['congratulations', 'nebraska', 'ten', 'pac']"
40,SenatorHassan,This National Gun Violence Survivors Week I encourage you to read about the MomentsThatSurvive for those who suffer from gun violence in our country 2 2,0.0,"['gun violence', 'survivors week', 'momentsthatsurvive', 'gun violence']"
41,SenatorHassan,58 of American adults have experienced gun violence in their lifetime or know someone who has The pain and trauma of these moments stick with gun violence survivors and their loved ones long after a tragedy 1 2,0.3625,"['american adults', 'gun violence', 'gun violence survivors']"
42,SenatorHassan,I m excited to have Officer Eric Adams join me at this year s State of the Union Address Learn more about his inspiring work,0.4583333333333333,"['eric adams', 'year s state', 'address learn']"
43,SenatorHassan,What s giving me hope this SuperBowl Sunday 1 My god granddaughter practicing the Pledge of Allegiance before the game 2 Tom Brady saying I m not going anywhere,-0.4,"['superbowl', 'god granddaughter', 'pledge', 'allegiance', 'tom brady']"
44,SenatorHassan,While I have no allegiance to San Francisco or Kansas City I know who I m rooting for in PuppyBowlXVI Nashua s own Lilah the 7 month old Golden Retriever Labrador mix,0.3333333333333333,"['san francisco', 'kansas', 'puppybowlxvi nashua', 'lilah', 'retriever labrador']"
45,SenatorShaheen,Honored to have Chief Michael Carignan join me as my guest for the SOTU tomorrow Looking forward to welcoming him to our nation s capital and continuing our efforts to raise awareness about the growing crisis of suicide among first responders,0.25,"['honored', 'michael carignan', 'sotu', 'looking', 'nation s capital']"
46,SenatorShaheen,If you suspect your child has been impacted by PFAS exposure I encourage you to attend this information session and help spread the word Participation in the study is key to its success and will help provide the answers NH communities need,0.15,"['pfas', 'information session', 'participation', 'nh', 'communities need']"
47,SenatorShaheen,Granite Staters tomorrow in Portsmouth the Agency for Toxic Substances amp Disease Registry will hold a meeting on child participation in the Pease PFAS Health Study This is a chance to have an expert answer any questions you may have on your child s participation in the study,0.0,"['granite staters', 'portsmouth', 'toxic substances', 'disease registry', 'child participation', 'pease pfas', 'child s participation']"
48,SenatorShaheen,Cheers to Andy amp Alana on securing the federal permit they needed to open their own brewery this spring As a Senator part of my job is to assist Granite Staters experiencing issues with federal agencies Need help Contact my office at or 603 647 7500,0.3,"['cheers', 'andy', 'alana', 'own brewery', 'senator part', 'granite staters', 'federal agencies', 'need', 'contact']"
49,SenatorShaheen,For veterans who suffer from chronic pain as a result of their service it s important that we increase access to non opioid treatment options My bill would expand veterans access to acupuncture which has proven to be an effective treatment,0.5,"['chronic pain', 'increase access', 'non opioid treatment options', 'veterans access', 'effective treatment']"
50,SenBooker,This newest attack on health care would harm working families and some of our most vulnerable communities Trump amp the GOP already tried this move and failed We ll keep fighting them every time they try to restrict health care in NJ amp this country,-0.16666666666666666,"['health care', 'vulnerable communities', 'trump', 'health care', 'nj']"
51,SenBooker,In an unprecedented move Senate Republicans chose not to hear from any witnesses in the impeachment trial but some seem to believe President Trump is guilty as charged If Congress refuses to hold him accountable for his actions now how can we do so in the future,0.033333333333333326,"['impeachment trial', 'trump', 'congress']"
52,SenBooker,It s a dark day when the Senate closes its door to the truth Our Founders carefully crafted a government with three co equal branches We ve just created a dangerous precedent that undermines that framework and weakens this institution,-0.2125,"['dark day', 'senate closes', 'founders', 'equal branches', 'dangerous precedent']"
53,SenBooker, There are folks who work in the Capitol that might not be famous but they make this place work police stenographers el,0.5,['place work police stenographers el']
54,SenBooker,A trial without witnesses is a disgrace to the very ideals upon which this nation was founded,0.2,[]
55,SenatorMenendez,Don t forget to RSVP for my 9th annual Standing on the Shoulders of Giants BlackHistoryMonth Celebration February 9 2020 Lawnside NJ Keynote Speaker RSVP HERE,0.0,"['don', 'rsvp', 'standing', 'shoulders', 'blackhistorymonth', 'february', 'lawnside nj keynote', 'rsvp here']"
56,SenatorMenendez, Senate vote against witnesses in impeachment trial a coronation of says,0.0,"['senate vote', 'impeachment trial']"
57,SenatorMenendez, UnitedStates ranking member of SFRC blasts Trump s pro landmine policy the reality is these devices often,0.0,"['unitedstates', 'sfrc', 'trump', 'pro landmine policy']"
58,SenatorMenendez,Our Master of Ceremonies at my ninth annual Standing on the Shoulders of Giants BlackHistoryMonth Celebration will be Camden County Freeholder Jonathan L Young Sr RSVP here,0.1,"['ceremonies', 'standing', 'shoulders', 'blackhistorymonth', 'camden', 'county freeholder', 'jonathan', 'sr rsvp']"
59,SenatorMenendez, The Senate may have closed its eyes to the truth but history will remember Republicans just voted not to allow a single,-0.08571428571428572,[]
60,MartinHeinrich,These banks have the ability to drive change in protecting the Arctic Refuge and in shifting towards a U S financial sector that effectively analyzes and plans for climate risks,0.3,"['arctic refuge', 'financial sector', 'climate risks']"
61,MartinHeinrich,We are calling on the largest U S banks to not finance ArcticRefuge drilling,0.0,"['s banks', 'arcticrefuge']"
62,MartinHeinrich,WATCH LIVE I am speaking on the floor of the U S Senate as we prepare for our final vote on President Trump s impeachment,0.06818181818181818,"['watch live', 's senate', 'final vote', 'trump', 's impeachment']"
63,MartinHeinrich,We have an obligation to the Constitution amp to the American people to get to the truth You cannot have a fair trial without witnesses you cannot have a legitimate acquittal without a fair trial History will judge harshly Senate Republicans for participating in this cover up,0.3,"['constitution amp', 'american people', 'fair trial', 'legitimate acquittal', 'fair trial', 'history']"
64,MartinHeinrich,At least Cipollone is in the building Would expedite the subpoena process,-0.3,"['cipollone', 'subpoena process']"
65,SenatorTomUdall, Make no mistake Try as they might to cover it up the full truth will come out and the facts that have already been reve,0.35,"['try', 'full truth']"
66,SenatorTomUdall,WATCH LIVE I m on the Senate floor giving remarks on the impeachment trial of President Trump ahead of the Senate s final vote Tune in now,0.06818181818181818,"['watch live', 'senate floor', 'impeachment trial', 'trump', 'senate s', 'final vote tune']"
67,SenatorTomUdall,This week the impeachment trial will conclude with no witnesses and no documents because Senate Republicans participated in a cover up They are failing the American people the Constitution and the pursuit of the full truth,0.175,"['impeachment trial', 'american people', 'full truth']"
68,SenatorTomUdall,Great news Big events like this making the move to BreakFreeFromPlastic is a game changer We all need to come together with replacements for single use plastics I m introducing a bill with this month to stop the plastic pollution crisis,0.08214285714285716,"['great news', 'big events', 'breakfreefromplastic', 'game changer', 'plastic pollution crisis']"
69,SenatorTomUdall,Today marks the start of BlackHistoryMonth This month and every month let us celebrate the countless and too often untold contributions of black Americans to our nation Let us join together in the fight for justice amp equality so that we may truly live up to our ideals,-0.010101010101010102,"['blackhistorymonth', 'untold contributions', 'justice amp equality']"
70,SenCortezMasto,When it comes to I voted stickers Nevada sure has good taste Congratulations to amp for being three of the five winners for the most original and creative I Voted stickers in the country,0.515,"['nevada', 'good taste', 'congratulations', 'voted']"
71,SenCortezMasto, Temps in California s Mojave Desert can climb above 120 degrees Fahrenheit These 400 silvered glass panels tucked into,0.0,"['temps', 'california', 'mojave', 'fahrenheit', 'glass panels']"
72,SenCortezMasto, 2019 was warmer than every year but one in the last century and a half NASA said today on why the announcemen,-0.08333333333333333,['nasa']
73,SenCortezMasto,African Americans have made untold contributions to our state amp country From Nelson Stoutmeyer who in 1872 fought to allow his son to attend school in Carson City to Alice Key deputy labor commissioner in NV the Silver State s black community has pushed for fairness amp equality,-0.05555555555555555,"['african', 'untold contributions', 'state amp country', 'nelson stoutmeyer', 'carson', 'alice key', 'deputy labor commissioner', 'nv', 'silver', 'state s', 'black community', 'fairness amp equality']"
74,SenCortezMasto,BlackHistoryMonth memorializes centuries of accomplishments by African Americans in business politics education science and the arts I m proud to celebrate the many achievements of African descendant Nevadans and Americans across the country,0.325,"['blackhistorymonth', 'memorializes centuries', 'business politics education science', 'african descendant', 'nevadans']"
75,SenJackyRosen,Great meeting with a Nevada student leader from njhs organized by to discuss the importance of youth civic engagement education funding and mental health support,0.35000000000000003,"['great meeting', 'nevada', 'student leader', 'youth civic engagement education', 'mental health support']"
76,SenJackyRosen,There s no place for animal cruelty or neglect in our country and the does crucial work to fight for all animals I m proud to have earned a 100 rating on their official 2019 legislative scorecard,0.4,"['animal cruelty', 'crucial work', 'legislative scorecard']"
77,SenJackyRosen,My team volunteered with for a 2020 Southern Nevada Homeless Census event It s critical that our homeless population is counted in this year s census so we improve our system of care increase federal funding and plan for future services,0.0,"['nevada homeless census', 'homeless population', 'year s census', 'care increase', 'future services']"
78,SenJackyRosen,We ve made progress to reduce human trafficking but even one victim is too many We have a moral obligation to raise awareness amp educate those around us to make human trafficking a thing of the past amp bring these human rights violations to an end,0.024999999999999998,"['moral obligation', 'awareness amp educate', 'past amp', 'human rights violations']"
79,SenJackyRosen,Misael Zavala has been missing from Las Vegas for a year and the search continues For more information and to report anything you know please click below,0.15,"['misael zavala', 'las vegas']"
80,gillibrandny,My statement on the Republican vote to block witnesses and relevant documents in the impeachment trial of President Trump,0.4,"['republican', 'relevant documents', 'impeachment trial', 'trump']"
81,gillibrandny,With and JoeManchin I asked Have you ever been involved in any trial civil criminal or other in which you were unable to call witnesses or submit relevant evidence The president s legal counsel obfuscated but the obvious answer was no,-0.07083333333333332,"['joemanchin', 'have', 'civil criminal', 'submit relevant evidence', 'president s', 'legal counsel']"
82,gillibrandny,The Trump administration just announced a horrible plan to gut Medicaid their latest attempt to restrict access to affordable health care People across the country have spoken loud and clear they like Medicaid and don t want to see it cut We must fight back,-0.06,"['trump', 'horrible plan', 'medicaid', 'affordable health care people', 'medicaid', 'don t']"
83,gillibrandny,I asked the House Managers of this impeachment trial How did President Trump s freeze on aid to the Ukraine differ from previous holds on foreign assistance The answer was clear He froze the aid to help himself not our country,-0.06388888888888887,"['managers', 'impeachment trial', 'trump', 'ukraine', 'foreign assistance']"
84,gillibrandny,The Senate and the American people deserve to hear from ALL relevant witnesses and see all of the relevant evidence at President Trump s trial Anything less is a cover up,0.15833333333333335,"['american people deserve', 'all', 'relevant witnesses', 'relevant evidence', 'trump', 's trial', 'anything']"
85,SenSchumer,The amazing thing for all the rhetoric of President Trump s lawyers They gave no rebuttal of specifics of the articles of the need for witnesses and documents It was an overwhelmingly powerful case made by the House Managers and by Adam Schiff His speech today moved me,0.45000000000000007,"['amazing thing', 'trump', 's lawyers', 'powerful case', 'managers', 'adam schiff']"
86,SenSchumer,Brooklyn s very own Shirley Chisholm was a true trailblazer Not only was she the first African American woman elected to Congress she was also the first African American person to seek a presidential nomination from a major party BlackHistoryMonth,0.16924999999999998,"['brooklyn', 'shirley chisholm', 'true trailblazer', 'african', 'american woman', 'congress', 'african', 'american person', 'presidential nomination', 'major party', 'blackhistorymonth']"
87,SenSchumer,Senate Republicans keep voting for a sham trial without witnesses or documents Make no mistake The full truth will eventually come out and Senate Republicans will have to answer for their cover up,0.07499999999999998,"['sham trial', 'full truth']"
88,SenSchumer,The drip drip drip of potentially damning evidence continues Every single Republican Senator voted to endorse the White House cover up of witnesses and documents Make no mistake The full truth will eventually come out amp Republicans will have to answer for their cover up,0.06964285714285715,"['drip drip drip', 'republican', 'white house cover', 'full truth']"
89,SenSchumer,Albany s Sergeant Henry Johnson was awarded the Medal of Honor in 2015 A member of a WWI all black infantry group he singlehandedly repelled a group of German soldiers to save a fellow soldier from capture BlackHistoryMonth,-0.08333333333333333,"['albany', 'sergeant henry johnson', 'medal', 'wwi', 'black infantry group', 'german soldiers', 'fellow soldier', 'blackhistorymonth']"
90,SenSherrodBrown,The impeachment trial just wrapped up Watch my thoughts on the closing arguments,0.0,"['impeachment trial', 'watch']"
91,SenSherrodBrown,Greedy Wall Street banks and Trump regulators are determined to put the financial system and working families in danger yet again,0.0,"['greedy wall', 'street banks', 'trump', 'financial system']"
92,SenSherrodBrown,Her work is part of the American canon Last year we honored her life and legacy in the Senate,0.0,['american canon']
93,SenSherrodBrown,Toni Morrison of Lorain Ohio understood the power of language She wrote about the Black experience in America and challenged all readers to look at our society through a new lens one that had seldom been peered through outside of the black community,-0.04924242424242424,"['toni morrison', 'lorain ohio', 'black', 'america', 'new lens', 'black community']"
94,SenSherrodBrown,We hear often of iconic American heroes changing the course of history But when history is only told through a white lens we miss so many stories This year during BlackHistoryMonth I ll be highlighting stories of Ohio heroes because Black History is American History,0.11904761904761905,"['american heroes', 'white lens', 'blackhistorymonth', 'ohio', 'black history', 'history']"
95,senrobportman,This report by OKeeffe amp is worth reading China s systematic theft of U S research and IP exploits American taxpayers undermines our higher Ed system amp threatens our national security Legislation is in the works to crackdown on this problem,0.18333333333333335,"['okeeffe', 'worth reading', 'china', 's systematic theft', 's research', 'ip', 'american taxpayers undermines', 'ed', 'system amp threatens', 'national security', 'legislation']"
96,senrobportman,This is awesome Gladiator made in Toledo Ohio,1.0,"['gladiator', 'toledo ohio']"
97,senrobportman,China secretly paid a Harvard professor up to 50k a month in salary 1 5 million to run a shadow research lab in China amp recruit others for his team This illustrates how far China will go to acquire top notch U S research I m working on legislation to address this issue,0.06666666666666665,"['china', 'harvard', 'shadow research lab', 'china', 'china', 'top notch', 's research']"
98,senrobportman,With the ChinaTradeDeal and USMCA we have secured two major trade victories for the American people in just a few weeks And we are not finished yet There is another trade opportunity on the horizon this time with the U K,-0.04583333333333334,"['chinatradedeal', 'usmca', 'major trade victories', 'american people', 'trade opportunity', 'u k']"
99,senrobportman,No one should ever feel unsafe in their place of worship That s why I m glad President signed into law this week my legislation to authorize security resources for nonprofits amp faith based organizations for the next five years,0.25,"['glad president', 'security resources', 'nonprofits amp faith']"
100,JimInhofe,Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process is working hard to better our economy military and judicial system The American people know it,0.14166666666666666,"['democrat', 'distract citizens', 'unprecedented impeachment process', 'judicial system', 'american people']"
101,JimInhofe,After over 50 hours of testimony questions and debate I voted today to move to the next phase of the impeachment process My full statement,0.175,"['testimony questions', 'impeachment process', 'full statement']"
102,JimInhofe,Good to spend time with these engaged student leaders from this week We had a great conversation on the sham impeachment and our country s success under,0.4,"['student leaders', 'great conversation', 'sham impeachment', 'country s success']"
103,JimInhofe,It s Day 10 of the impeachment trial and we are nearing the end It s time to acquit of both counts against him Hopefully my next update will be after the final vote and the Senate amp POTUS can get back to work for the American people What you can expect,0.0,"['s day', 'impeachment trial', 's time', 'final vote', 'senate amp', 'potus', 'american people']"
104,JimInhofe,Even if additional witnesses are called do you ever envision the House Managers agreeing there has been a fair Senate trial if it ends in the President s acquittal You probably already know the answer to the question and I asked tonight,0.7,"['additional witnesses', 'managers', 'fair senate trial', 'president s acquittal']"
105,SenatorLankford,I had the honor of meeting the tenacious Dena Ander in 2016 Her passion for her work and the is only part of the legacy she leaves Cindy and I are praying for her family amp the entire Miami OK community,0.16666666666666666,"['dena ander', 'cindy', 'family amp', 'miami', 'ok community']"
106,SenatorLankford,Glad we can provide gallery passes to several OK teachers amp the opportunity to see history first hand,0.3125,"['glad', 'ok teachers amp']"
107,SenatorLankford, Remembering the 168 We are remembering those who were killed in the Oklahoma City Bombing leading up to the 25th anniversary,-0.2,"['remembering', 'oklahoma', 'bombing']"
108,SenatorLankford,report states what I ve been addressing for years our nation s debt After tax reform of 2017 received the largest tax revenue in US history but spending continues to skyrocket Overspending isn t something we can say we ll address someday Someday is here,0.0,"['report states', 'nation s debt', 'tax reform', 'tax revenue', 'us history', 'overspending', 'isn t', 'll address someday', 'someday']"
109,SenatorLankford,,0.0,[]
110,SenJeffMerkley, Today caucus goers in Iowa woke up to more than a dozen kids in cages all over the city of Des Moines We came to remind,0.5,"['caucus goers', 'iowa', 'dozen kids', 'des moines']"
111,SenJeffMerkley,WATCH NOW Day 12 of the Senate Impeachment Trial,0.0,"['watch now', 'impeachment trial']"
112,SenJeffMerkley,The cover up will not hold forever s Friday vote to block evidence in the impeachment trial is not going to age well,0.0,['impeachment trial']
113,SenJeffMerkley,I think the vast majority of believe did it but they felt they couldn t let the truth come to light Hear about what comes next in this behind the scenes video of my interview with,0.0,"['vast majority', 'couldn t', 'hear', 'scenes video']"
114,SenJeffMerkley,At no point in this trial will the Senate have sat down as a deliberative body and actually discussed the information being presented Something any other jury would do Just another action by Mitch McConnell that undermines what once was a great institution,0.1238888888888889,"['deliberative body', 'mitch mcconnell', 'great institution']"
115,RonWyden,Trump s lawyers produced zero evidence that he wanted to fight corruption in Ukraine Their claim is fiction The president was not fighting corruption in Ukraine he was causing it Tune in as I give my final thoughts on impeachment,0.0,"['trump', 's lawyers', 'zero evidence', 'ukraine', 'ukraine', 'final thoughts']"
116,RonWyden,Our bipartisan bill will lower drug costs for seniors and American families and hold Big Pharma accountable for price gouging It s time for to bring our bill to the floor for a vote so Congress can deliver relief to Americans,0.0,"['bipartisan bill', 'drug costs', 'american families', 'pharma', 's time', 'congress']"
117,RonWyden,Americans struggle everyday with the rising cost of insulin all thanks to drug companies and shadowy middlemen that are more interested in profits than helping patients and I have the first bipartisan proposal in Congress to change that,0.2,"['drug companies', 'shadowy middlemen', 'bipartisan proposal', 'congress']"
118,RonWyden,Just weeks after confirmed to me that Trump directed Steve Mnuchin to intervene in the investigation John Bolton confirmed my concerns that Trump has been granting personal favors to the autocratic leader of Turkey He must be held accountable,0.26666666666666666,"['trump', 'steve mnuchin', 'john bolton', 'trump', 'autocratic leader']"
119,RonWyden,For months I ve been investigating Donald Trump s efforts to interfere in the criminal investigation into Turkish owned Halkbank Today I m demanding answers from Attorney General William Barr on his involvement in this ongoing scandal,-0.175,"['donald trump', 's efforts', 'criminal investigation', 'halkbank', 'william barr']"
120,SenBobCasey,since you seem to have misplaced my previous letters you ll be receiving a follow up from my office urging you to rescind this proposal immediately and reiterating my request for information that led the Department to approve this illegal action,-0.19166666666666668,"['previous letters', 'illegal action']"
121,SenBobCasey,Turning Medicaid into a block grant program is a broken promise to this Nation and yet another part of this Administration s blatant scheme to cut funding by 1 5 trillion,-0.45,"['turning medicaid', 'block grant program', 'nation', 'administration s blatant scheme']"
122,SenBobCasey,Congress has repeatedly rejected Republican plans to block grant Medicaid because at its core block granting reduces coverage yet the Trump Administration is continuing to push this plan as part of its maniacal obsession to slash the ACA amp sabotage the health care of millions,0.0,"['republican', 'medicaid', 'core block', 'reduces coverage', 'trump', 'maniacal obsession', 'aca', 'amp sabotage', 'health care']"
123,SenBobCasey, Updated our impeachment story with Sen Bob Casey s reaction to tonight s failed vote on witnesses This proceeding was r,-0.5,"['updated', 'impeachment story', 'sen bob casey', 's reaction']"
124,SenBobCasey, Thank YOU for speaking out on Trump Administration s CRUEL plan to throw people off the rolls of Social Se,-0.48333333333333334,"['thank you', 'trump', 'administration s', 'cruel', 'se']"
125,SenToomey, PUNXSUTAWNEY Pennsylvania s most famous groundhog did not see is shadow this morning forecasting an early spring https,0.3666666666666667,"['punxsutawney pennsylvania', 'famous groundhog', 'early spring https']"
126,SenToomey,is on the upswing I had the opportunity to meet with Cheyney s president Aaron Walton last year He and his team have a great plan in place that will continue to allow Cheyney to grow while creating an environment in which students can thrive,0.4,"['cheyney', 's president', 'aaron walton', 'great plan', 'cheyney']"
127,SenToomey,75 years ago allied forces liberated Auschwitz Birkenau a place that will forever embody the evil and horror of the Holocaust This HolocaustRemembranceDay we must recommit ourselves to ensuring that such an atrocity never happen again WeRemember,-0.5,"['auschwitz birkenau', 'holocaust', 'holocaustremembranceday', 'weremember']"
128,SenToomey,Before he became one of the NBA s greatest players and ambassadors Kobe Bryant was the pride of Lower Merion His death along with his daughter Gianna and three others today is a tragedy Condolences to the Bryants and all the affected families,1.0,"['nba', 'kobe bryant', 'lower merion', 'gianna', 'condolences', 'bryants']"
129,SenToomey,I spoke this morning with amp of the amp and updated them on the impeachment trial Be sure to check out Jon s thread below on our conversation and full coverage will be on amp,0.425,"['impeachment trial', 'be', 'jon', 's thread', 'full coverage']"
